file,QtD_Full,QtD_MD,QtD_LD
24676L,0.246001091881258,0.240832102317732,0.115738730217483
26096D,0.129944020104256,0.106088276930415,0.0767916556102141
11027F,0.126270884129872,0.127906434345999,0.0437910955607339
13067B,0.143597329396576,0.120549024549299,0.159613073291954
21822H,0.277120542106206,0.212400567461146,0.116243881556404
10114V,0.148911043084173,0.169905295570565,0.0574496449805073
19577C,0.107301719931696,0.0852730808976494,0.0191637243564038
11425R,0.133504153826264,0.153970345286225,0.0497229128002188
25384D,0.145243509186851,0.118178883480775,0.0498483772232599
23455Q,0.246997352061224,0.218671306713191,0.120586175368229
11890S,0.151901060445746,0.143072751059959,0.0515095686415614
11795Y,0.178317932978575,0.246267625479283,0.0955053682278325
24284U,0.154399803382847,0.147335657835426,0.0545602961142337
11246R,0.161957240821977,0.117040463146345,0.0490774842376081
24875R,0.170233016259555,0.130299220477201,0.0558505842427586
10931B,0.182053159541891,0.137698982515525,0.0559020941106012
13942V,0.196504382936458,0.14749957987198,0.0642213561769274
18150N,0.26976106063213,0.199369486429656,0.136236321625553
25700N,0.346034620877016,0.160832613079804,0.203605514316013
21602T,0.141716439130663,0.116980313484492,0.0368546107929739
10519V,0.215196931801383,0.170634325286062,0.0852526523463785
17727L,0.189983889578994,0.146372422675467,0.0607873471322786
10756J,0.170947025471435,0.133196540269533,0.0655052227276155
12937X,0.13169318765958,0.103880279896306,0.0329377166699394
13828X,0.431918357614444,0.340682676707001,0.356711073642082
25989L,0.168575018457011,0.130592140112532,0.0674226338043305
21588Z,0.124113568690067,0.095837019305823,0.0268487978824866
12676V,0.146861099262364,0.117058655516011,0.0413313015109144
16476H,0.158677978625941,0.131476862511888,0.0965413609471176
14135X,0.163687128357727,0.130118907561004,0.0503929484647416
15242D,0.1655985939614,0.130686813370065,0.0553254319222552
15641R,0.2138647508145,0.159967966763257,0.0762917375650877
18104G,0.152101742012633,0.124553388616528,0.0572642488747379
23877Q,0.162725429700177,0.175874562344472,0.0733089169851892
10335L,0.193648839073014,0.185209809779485,0.0753155991866823
13481L,0.172033012723588,0.144848861552695,0.131652845761805
11764N,0.144775607772706,0.10688632636639,0.0308736999606294
12992F,0.2245193005365,0.177829261239851,0.0956906441674346
14575Z,0.164007019714022,0.188730156434117,0.076772133048661
23660R,0.169438996847683,0.160461788845304,0.0638789016812115
15464V,0.188769018652074,0.142188601452849,0.0577589290882601
14198V,0.179211908517323,0.134127130643629,0.0591342836291215
22736T,0.110949911987562,0.21890327786704,0.0551867109714303
10258T,0.169278646771237,0.129228418689866,0.0592572417725244
10120Q,0.182511497640841,0.171643577956876,0.0685567213800845
24902U,0.122333777596275,0.100468939256106,0.0372885640842272
14141S,0.202723323848576,0.154502481664916,0.0754329656323019
10783M,0.14730658259624,0.116478623813267,0.0622612333590302
22544K,0.124909837720899,0.127746721968951,0.0398314480803989
10123W,0.173977498993321,0.129090801709174,0.0599772743473534
22496Z,0.203534630953876,0.15539081971909,0.0770135260449159
21026J,0.184159246371099,0.142914350092569,0.0856666107609017
19143V,0.306076161132462,0.242904764395469,0.208565268007256
22273F,0.454366532689646,0.359297680106378,0.365028230995468
19697M,0.145920270301089,0.144545272727567,0.0500764002951376
20151H,0.178018483167122,0.18410888579681,0.0831291940511958
14128A,0.247118398099427,0.190382008668972,0.110252338459332
10843E,0.21982499046417,0.192312319372795,0.104051404661772
24470R,0.118500572448079,0.0942848832141289,0.0591697593578398
20154N,0.197875546510952,0.163958736887135,0.237299700196423
24120Q,0.158413283792961,0.155934978409805,0.0583618731382141
11348Z,0.151850033353467,0.125125098747808,0.0518987481875837
13297S,0.165333843346937,0.129331573033409,0.0545186438081498
21613Y,0.19672982695179,0.145215750561065,0.0685603893674238
12555J,0.140363996953675,0.194371785800388,0.0602893625941408
21796G,0.200085103243998,0.146268568636852,0.0765368628416485
23031M,0.18761646349532,0.147584110837692,0.0748329016273221
10406I,0.283329511576215,0.231091932720994,0.248523064746167
11824F,0.164377228806889,0.128757001472153,0.0540152372505634
16055J,0.197489192329732,0.156252190423685,0.0870653908996731
17503P,0.232260435246304,0.184145530856542,0.568723725169282
17908P,0.281318599672692,0.210110456522354,0.131086947337291
24092L,0.18547711879378,0.141021350732924,0.0516642677604482
10253J,0.189346668590248,0.179619785081839,0.0779543557965357
25673K,0.370130460834309,0.293143954939362,0.382157740392036
20351P,0.145099606950188,0.114607364865,0.0379159826335743
16865S,0.173243321234021,0.139847293740027,0.0572032397389622
10433L,0.147944354797127,0.114684170560973,0.0503788953637791
20380W,0.641925524541617,0.21879271890064,0.233772819472617
13732K,0.195015128858833,0.155798594693345,0.0688028488568017
11133E,0.330974905752324,0.252686668611249,0.185240439019497
17781R,0.197124763427892,0.185674445439813,0.0833776755876078
10687Q,0.114343342096656,0.0919554368994505,0.0255912812207049
19879S,0.0977284182139075,0.0788014996414109,0.0264400529050358
21370Y,0.158393146969511,0.138404069738301,0.04712055266753
13770S,0.172905911615228,0.131137669696869,0.0579804463928618
25348Z,0.199632338426888,0.147894570237399,0.0631619292180109
22322S,0.242633631498394,0.179003920656378,0.0952751978329759
14501W,0.129813066230277,0.103843068534144,0.0493759990964693
16469K,0.159824143673512,0.149242510750509,0.0654914402516454
25820X,0.149120278918153,0.118747730012029,0.0538865330238002
25182R,0.172299794207155,0.131959219921184,0.0482427125016865
14431B,0.290004910676999,0.227003742728913,0.218968135706854
11115C,0.16224653640577,0.123605175984197,0.0449410199819375
20567M,0.151232633337133,0.119175478890115,0.0414379292667872
16892V,0.187166634769765,0.138197211899304,0.0601674497984079
24889C,0.0838677361154439,0.0686122174801023,0.0238462310427346
14303S,0.134300703001244,0.176639818752188,0.0589249266034679
25826J,0.203639593946618,0.156637891563368,0.0825748691813852
26051H,0.298660713404635,0.23711647623261,0.196468636344773
18769G,0.195379386117429,0.151087975251623,0.0701242255226983
19684D,0.148028686654363,0.120313814692975,0.068060241665094
13928B,0.147953258641484,0.143540975275025,0.0590591453035915
18377P,0.129613091335689,0.10096549821359,0.0238931277648811
17521R,0.311153500256725,0.240644362895462,0.179828023013323
20579T,0.158558224943507,0.125333989769464,0.0564004864249933
20588U,0.182050212037408,0.173135778080082,0.0677923572003881
16710P,0.150551905031437,0.114600549935121,0.0584305496805219
24941E,0.118486658147107,0.194593975842916,0.0507209047308559
19777K,0.182392000261102,0.157219546707653,0.0737874623305108
14564U,0.151630061663478,0.116047655925134,0.036469695125481
18890B,0.115662464994456,0.0917373281416528,0.0259235137180727
10248Q,0.214724523223928,0.162028279755231,0.074513773467798
13034M,0.170710287052188,0.126901866080786,0.0487623786132882
18167E,0.183706964929347,0.172509684038489,0.0661107081323132
13562L,0.181131665190004,0.141336087943046,0.0643883094281996
10101M,0.124585426611619,0.116652672701807,0.0396044855096468
10940C,0.152144829671606,0.12378630028552,0.0520759920236958
17738Q,0.194911560804704,0.148947683936477,0.0745458720995908
24309K,0.132967919245593,0.185450634075233,0.0619872434207113
20310B,0.0944298749839224,0.0760849387315049,0.00995010037444247
23382P,0.119354017392287,0.101390148407413,0.0516255303282365
16060C,0.151001220677893,0.119285759042049,0.0335779403820242
10938P,0.223883188559098,0.172855693455147,0.0925531362692938
21768B,0.217284804144283,0.208724176890781,0.0980884901762316
23902P,0.176983168494369,0.212358463111614,0.0729362423995532
20572F,0.110164343042769,0.0926187295298661,0.104269006234587
24501C,0.124577630873973,0.134422206563309,0.0374448271976231
11676Q,0.224465445729138,0.198004259192355,0.099720792440399
16459H,0.12150673427763,0.0994373812279322,0.0262700421201128
18958J,0.228171040340008,0.248130636988271,0.118349345965213
20111V,0.164703512247442,0.138974036919773,0.0552273257533471
12120A,0.222762306580455,0.175578117678478,0.143854246588234
14187Q,0.228787600250583,0.174388855338264,0.0902454632312848
12929Y,0.190079975789262,0.156326399505095,0.0662591888989841
26031B,0.188072152387255,0.198282132699151,0.0908741482416121
18916T,0.161605718730751,0.129966752124264,0.0739005847690768
14032N,0.113368069247258,0.0994123721355674,0.334637092781464
21802B,0.15070305805652,0.125118024653226,0.0455437698565602
23617Q,0.203510939562002,0.14618880025864,0.0747283825600019
10229M,0.164195983081545,0.124873129887793,0.0486870626613703
24529Y,0.117617987415513,0.093191388425549,0.0303018474586792
10636Z,0.155188594565742,0.115313438939492,0.0465414593285304
11218M,0.235495994713412,0.204536966064237,0.120419460960617
19174G,0.0877953522712089,0.0732322976293128,0.0150211036976509
13329F,0.142721179665292,0.178438734028874,0.0653668148433848
17752K,0.178997351680396,0.148261690373793,0.0694199262985293
25981V,0.209316254745895,0.160233019236513,0.0892118784320583
16739N,0.149144077815865,0.112611095265198,0.0370629840505674
10192P,0.183754174804707,0.135842428534065,0.0579416180537193
16974X,0.175662821923917,0.139002661979639,0.0787563635505741
18571L,0.140573485077658,0.157204252754414,0.0591688488881965
22255D,0.130241040365434,0.101738990399418,0.0232614674759109
20581G,0.147807982448252,0.142356254742622,0.0471500468833348
20362U,0.154390476566807,0.129232476345676,0.119410518725495
15214Y,0.146601702495511,0.149148097549528,0.0553771091945796
15065H,0.350830917419328,0.280325689384656,0.353742276312636
20816H,0.263642041691565,0.247573380655551,0.130246210416427
11696W,0.143417589949944,0.106964128453921,0.0295011420026072
16079X,0.177706360668866,0.181410051438694,0.0759778003842592
10209G,0.183964463403049,0.135628807862762,0.0562715511241385
23202N,0.159412806519941,0.136918334979685,0.0589163559344499
23196S,0.207047539340887,0.157783920702773,0.110551333895685
16877Z,0.19349850146335,0.165117553092723,0.273501123077809
10550P,0.144483171932413,0.107388871335243,0.0432405366912899
20604S,0.21765143190516,0.159237593448442,0.0785039015663873
22967M,0.115389635752348,0.0907886812825356,0.0220515200455426
24321A,0.145968291759504,0.117319587005113,0.0343102058230654
10154H,0.142291438863651,0.132458013583487,0.0471570510046113
14016P,0.131464663124273,0.173472511774352,0.0531651218403836
23036W,0.113235068489584,0.0895917440333432,0.0218048628891589
23602D,0.138897493681473,0.114827728137372,0.0402948347759483
25995G,0.211113714772031,0.170437081494636,0.0858575427427495
11636E,0.152385317825875,0.167435511242808,0.0587607923582093
20605U,0.18454408923434,0.183639195795788,0.0844158429066637
25373Y,0.139615988998549,0.115466034996022,0.0499289112754236
13302L,0.116741636956904,0.0906605343190119,0.0254721912446282
10462S,0.130995115501213,0.104800318860738,0.028979562718969
10465Y,0.145124429784683,0.148882616130041,0.0489380125933657
11613S,0.186639106757532,0.178130524698258,0.0728422316744367
21229X,0.158997427333257,0.117714543960569,0.0447176279037826
24961K,0.163776806430393,0.131119635134545,0.0468315915232449
23637W,0.111625554237034,0.0908557478733009,0.0374775135502724
12844Q,0.197635142147579,0.171517464888355,0.0776781128902569
18558T,0.190849832470928,0.152466434325821,0.0612710796558896
22723K,0.127610840820613,0.101669329132698,0.0349588276440597
17974C,0.117292818812006,0.0935795067771705,0.0263200961397667
25814C,0.119891196877875,0.0958236642481587,0.0206925256151577
12926S,0.108499323012481,0.0847119408695252,0.0264723793486524
20846Q,0.128402343711725,0.185492276664674,0.0592581617142003
19700B,0.118540731456518,0.0983295219128397,0.0662682866143459
24269Y,0.220278429388069,0.196756332640111,0.0900547861613779
11783R,0.183584382572887,0.142107881676485,0.0628375779595546
18181Y,0.173735910527607,0.138053312957064,0.08160940015528
20810V,0.059144757807963,0.0535750381903428,0.0350206224221972
25606V,0.347855607356056,0.283374417289657,0.59908664360795
15402Z,0.170731964651805,0.144254589040636,0.0576033531603167
24712P,0.160848654290685,0.127625203038857,0.0537704819564643
11178A,0.213722387108013,0.159242005143883,0.0825364708416875
10806Y,0.195619990904311,0.202326767353262,0.0929527472237302
12833L,0.125331854471078,0.0983943516464658,0.0268193091525961
11703T,0.173105698227447,0.181803053685461,0.0787084120687308
19893M,0.146705965552351,0.117287825186614,0.134649994072871
11265V,0.252308760336465,0.204049003718294,0.169857121868324
16515R,0.191543433678742,0.161090054076193,0.193119398670136
16942K,0.225744543049411,0.175816357720796,0.088492125941815
17381B,0.160703490972518,0.186051475016467,0.0753325908040994
22005G,0.11690748111041,0.089019093916058,0.0269484987220846
25797C,0.137380430395639,0.110395211775336,0.0397691082370289
19706N,0.191318179256861,0.145802331114656,0.0562291670663915
16044E,0.131407169609417,0.101832338247792,0.0373919415904222
14263G,0.179666341570935,0.145796644432126,0.0904781902170936
24105U,0.142022909497554,0.110671972580229,0.0579099700249228
17783V,0.161119337784878,0.164690699475179,0.0634596284529086
15250C,0.164827197514983,0.141165590654315,0.0600695207299049
10441K,0.229684995464001,0.169654271144308,0.0854107146049568
11927P,0.133905488226759,0.112592005833916,0.036685063521445
12986K,0.134457958316802,0.124452406970884,0.0418731893853515
16688W,0.167131810851059,0.18157921919093,0.0714478602595261
22046U,0.219527831997864,0.191266212391215,0.102897742555867
10106W,0.145983672222759,0.11445483308012,0.044134409165696
20124E,0.117736058332971,0.0949431964874102,0.0220623595001484
11688X,0.209962307574648,0.176574385070883,0.0986034694618156
23193M,0.162371388994864,0.144820881414018,0.0660466590196551
14215V,0.203054057646806,0.151147821574577,0.0866891463669206
10293V,0.196617870270709,0.14960866673691,0.0696544452745252
14668G,0.115070020854583,0.118935802371802,0.0365757890610437
15406H,0.219203936246974,0.177219727464463,0.0881705637822931
13919A,0.200560309982106,0.153458347823405,0.0755143739634864
14142U,0.192751778779775,0.157052160564747,0.0713007600786836
13252W,0.223382582383511,0.171004841527378,0.0774486577705101
16658N,0.187835982921439,0.148399565334471,0.0963667818377232
15878W,0.212109721267592,0.160292337669873,0.0827323437784696
10503G,0.182631688269648,0.23526363670613,0.0958591213248782
17105D,0.170316522537734,0.182107211086631,0.0685529401265219
10773J,0.186562653508097,0.139256854101038,0.0669618691743439
13878M,0.210557144384259,0.174055569664855,0.264490296748361
18770R,0.143975709447926,0.143959312388478,0.0515227465576514
23628V,0.181923977400899,0.136299630274231,0.0535953039760337
10665G,0.125200603127351,0.0962756668636306,0.0301380249423755
26059X,0.168615149241048,0.127530102879162,0.0560266997606407
19722L,0.213577511626611,0.16368534992254,0.108658171032683
13027P,0.174524653032204,0.138399625391064,0.0633534762362494
11322H,0.140797516733155,0.120611505299233,0.0518042525820902
13672S,0.113978370247551,0.153285668070507,0.0508782435858121
14602C,0.219698822201758,0.179277336083395,0.0927108501033263
24291R,0.199046865278879,0.154081589737512,0.0674310152763291
12949E,0.201668857585999,0.151894779479398,0.0666319531907705
